epoch,lr,loss,iou,val_loss,val_iou,val_dice
64,0.0001,0.2656722784530921,0.7816369733362278,0.40058946851792376,0.6345578146909684,0.7711462638935308
65,0.0001,0.2894339395351097,0.7508648430025502,0.39031601194443744,0.6520209765041799,0.784620854867402
66,0.0001,0.25790227583197295,0.7849260462751468,0.3362466474858726,0.70957475196624,0.8256913240061371
67,0.0001,0.26886485541453126,0.7733831541905662,0.6373166810206281,0.45760792812072537,0.6232275568144728
68,0.0001,0.25931918352353767,0.7750669159425232,0.379096684174809,0.6641469507156224,0.7947212065752735
69,0.0001,0.26401955915279074,0.7667633002790786,0.6454878531820406,0.4456862172484248,0.6130953594999128
70,0.0001,0.26841046697780735,0.7571594867912057,0.3514540922351,0.6839033862925142,0.8049335718995754
71,0.0001,0.24360625054992613,0.7926446105427557,0.315388255003022,0.7446279230889404,0.850905141747162
72,0.0001,0.24807181966597916,0.7804463348519194,0.3392834510745072,0.6835584539811329,0.8104810808251367
73,0.0001,0.25582535589327576,0.7690978218448581,0.3196814016598027,0.7073245141162653,0.8253281067598839
74,0.0001,0.23887000831424213,0.7872429563109238,0.39601253978605194,0.6456010184075109,0.7807508155039866
75,0.0001,0.2368675304240868,0.7863894707199757,0.24915348514308774,0.7847345612501042,0.8781414126610969
76,0.0001,0.21785906983203576,0.8033317773880057,0.29978333256108974,0.7220029398630077,0.83573392501876
77,0.0001,0.2145067624381331,0.806059448870787,0.4308190781895707,0.6462204035622706,0.7800304484709036
78,0.0001,0.2147131179932688,0.8002049697542303,0.6256436574749831,0.4752230527111807,0.637161953480858
79,0.0001,0.23626492758754825,0.7780207932153139,0.3297269271641243,0.7078727469023313,0.8269303374402848
80,0.0001,0.25231343214629126,0.7520294461761198,0.5480777500121574,0.5495705878280098,0.6983667915320707
81,0.0001,0.23912521757063318,0.780991856626475,0.2583716286391747,0.7559994987764722,0.8579347846087068
82,0.0001,0.21149856377331938,0.7969972273756615,0.2996642419962379,0.7479473158839482,0.8542818529296629
83,0.0001,0.21607036913027527,0.7901175215932129,0.2612247185978463,0.7625197644173043,0.8621222260730352
84,0.0001,0.20040935766501505,0.8064833076680885,0.3035176836135911,0.7236790867319103,0.8378804285435285
85,0.0001,0.19651018986936475,0.816566162616853,0.27487400440665766,0.7531188453804035,0.8560888101267489
86,0.0001,0.2029952998044061,0.8077821734266594,0.2769823830302169,0.7429991858787209,0.8499793824249504
87,0.0001,0.20473141113265617,0.7994600015832493,0.43554352793267104,0.6398144014859918,0.7788790271061748
88,0.0001,0.1869012316475149,0.8257193295334868,0.2755245115698838,0.72730232653629,0.8387440405125813
89,0.0001,0.1853711153151559,0.8203667165578562,0.2954792099270394,0.702961378527098,0.8209997580047642
90,0.0001,0.20640586157802676,0.7950055259326892,0.37242643668399594,0.6524541853649872,0.7836308745128576
91,0.0001,0.19503714046517356,0.7995421494142765,0.35448805200375194,0.6870568315786554,0.8118858333656238
92,0.0001,0.19238086887558953,0.8050755938226813,0.2640890023572658,0.7464826570308039,0.852831303525827
93,0.0001,0.17142068631336338,0.8353173114596856,0.24674770550999214,0.7570919801067273,0.8605867477731339
94,0.0001,0.16847389704379878,0.8341875528199936,0.26519569803059584,0.752326171562835,0.8557018369241275
95,0.0001,0.1720527216303544,0.8320704550861717,0.23157683959821376,0.7927887755246069,0.8825561693224342
96,0.0001,0.18579253981836508,0.8140988759160026,0.430465265018184,0.6064922725203628,0.7500280708093203
97,0.0001,0.1877398769386479,0.811241760167585,0.25848940208675414,0.7748523402164613,0.8719612471639469
98,0.0001,0.17987408904267138,0.8181387988234536,0.31150546161139886,0.7006072755588206,0.8216789968094418
99,0.0001,0.17697909474372864,0.8265719036449768,0.2461235283351526,0.7762495403344706,0.8718339939723501
100,0.0001,0.18289668760338768,0.8134757231096253,0.2520167992367008,0.770446560510591,0.8693206989345472
101,0.0001,0.16647391766309738,0.8289658742841796,0.231613287111608,0.7886144156156767,0.8806459487148727
102,0.0001,0.15794772044068478,0.8408628574809853,0.25677680557336263,0.7651534987424267,0.8650377282380398
103,0.0001,0.16100263168088724,0.839645182618924,0.3016722900111501,0.725270640715633,0.8377231539399311
104,0.0001,0.14996105456938508,0.8501533704090093,0.22644821245495866,0.7949582694392041,0.8844791216466089
105,0.0001,0.1622780648167016,0.8324149879910432,0.22285139148797445,0.7993389124308651,0.8871708241927982
106,0.0001,0.15071219718847118,0.8438160438386503,0.40270844853021265,0.6565583579674331,0.7900234964923106
107,0.0001,0.15242649798021943,0.8437085761659405,0.34895381888722987,0.6667235529199866,0.7931705973537724
108,0.0001,0.1574133467234549,0.8370532528104653,0.25710477383156133,0.7570868009069744,0.8613143068138411
109,0.0001,0.15868959465964896,0.8369101959714085,0.31825556163865376,0.6941574540224111,0.8126814488154045
110,0.0001,0.1433490089705733,0.8535455304629423,0.21019595667598692,0.8036694975826543,0.8897307337731373
111,0.0001,0.15612767551277504,0.8359486666579856,0.2405242624321604,0.7890922197782702,0.8799390904381662
112,0.0001,0.16037294622816023,0.8305077516611076,0.27245608214440387,0.7546754235636127,0.8573748397554907
113,0.0001,0.15259013905144128,0.8379199427803535,0.256481571289582,0.7511075501536831,0.8544044990401236
114,0.0001,0.1575902850657213,0.8335601140154894,0.31452931548521773,0.7092956818806471,0.8260324309304727
115,0.0001,0.14883863058735114,0.8390770024985074,0.21534013312037398,0.8023568190095439,0.8878273407592838
116,0.0001,0.13912947903402517,0.8583151268585111,0.2646589095030374,0.7697584202399377,0.8667078340882485
117,0.0001,0.1447747264240609,0.8473651189889237,0.22073770138790938,0.794979493118963,0.8830403122152969
118,0.0001,0.15252085115577355,0.83273495424787,0.2608128117351997,0.7573323376350378,0.8586467445428158
119,0.0001,0.14186685752184663,0.8529896253452387,0.2631969485825639,0.7423586374350627,0.8449600320389901
120,0.0001,0.145189816345934,0.8510041612253886,0.2931228791310535,0.7089654500130684,0.824962354653524
121,0.0001,0.14349968535978286,0.8396738694209062,0.2556095082100814,0.7742085039870066,0.8684108648021113
122,0.0001,0.16222715915226546,0.8232528911268315,0.2734017994830279,0.7317487423812333,0.8423009670827368
123,0.0001,0.1668804257375295,0.8190955880844605,0.4969414002527066,0.5913866438900754,0.7405160975996629
124,0.0001,0.1531128576788746,0.8310938155451737,0.2751154536154212,0.749684372072171,0.8545035744139636
125,0.0001,0.13982713894277324,0.8488152239650236,0.2987033722361898,0.721636653247901,0.8330648102164553
126,0.0001,0.13057816370588834,0.8543556934808785,0.2899703967377422,0.7322819979789288,0.8404991988399887
127,0.0001,0.12277438381656272,0.8651693084992877,0.19967587498145375,0.817026577285801,0.8983681056110033
128,0.0001,0.13021961001099133,0.8598971848668805,0.3530493063655326,0.6464599628228562,0.7803490028620044
129,0.0001,0.13467213670249845,0.8605655130983514,0.26008997409324336,0.7624646029637254,0.8626948237337643
130,0.0001,0.13521821515970542,0.8529115420154734,0.22833163660716235,0.8009561014997691,0.8870027185729026
131,0.0001,0.1370305460496027,0.84745048224889,0.22304410202716424,0.7954599810678309,0.8838575829292025
132,0.0001,0.12383207642152662,0.8659650249158698,0.21124281437416387,0.8113669348508789,0.8947214019387753
133,0.0001,0.12122320102863625,0.8743153408662278,0.2468534630488574,0.7874393650504434,0.8786812303003054
134,0.0001,0.12772031372687856,0.8603131138650234,0.2211599044683503,0.7958458508548077,0.884735400589762
135,0.0001,0.14236382431671268,0.8497546938966167,0.4234321514765422,0.618698037160319,0.7554891785635571
136,0.0001,0.13572753013157454,0.8537081696629513,0.2176226833002354,0.7885798459969122,0.8797524143904013
137,0.0001,0.13096856356399958,0.8548942234376341,0.22102209489520003,0.7904651313539046,0.8805546973563124
138,0.0001,0.14478588116462113,0.8417355410817954,0.34448834866043027,0.6914243759699323,0.8124728060404588
139,0.0001,0.14007374375570017,0.8392363792506922,0.20336923100114837,0.8104709749622186,0.8939762114675407
140,0.0001,0.12550279546956547,0.8608264871399103,0.21798637715297017,0.8070396323640779,0.8917771140909829
141,0.0001,0.12191684605156788,0.8631936626537208,0.2213648499512091,0.7757233733605129,0.871432416500883
142,0.0001,0.1155299390437173,0.8764622858162828,0.26684013517891486,0.7595890021968899,0.8609627820275699
143,0.0001,0.11035714103061645,0.8786822118043534,0.22710687600500215,0.7952861170960607,0.8836459959533545
144,0.0001,0.13206281745042958,0.853462196532661,0.23971954545354454,0.7552724342719118,0.8575956890570761
145,0.0001,0.11192170664912364,0.8756284560965409,0.21805431203144351,0.7991252847035629,0.8853874498949404
146,0.0001,0.11970084209422596,0.8658456823600501,0.24354677156704227,0.7767406218407028,0.871103115302717
147,0.0001,0.11638692430541163,0.8733625262588268,0.2170309338991235,0.7943560048999753,0.8833835603699638
148,0.0001,0.10865022022216046,0.8787206211370698,0.21341648431328253,0.7925145497383477,0.8822458671174295
149,0.0001,0.10243351195679336,0.8858419303672296,0.20579396394210134,0.8068518212942983,0.8908477058841544
150,0.0001,0.10435436391195313,0.8829348941518659,0.1776208652228844,0.8366793947619013,0.9088346629351062
151,0.0001,0.11347835193403431,0.8776244855925499,0.22634266377464543,0.7800813799031112,0.8747458346699185
152,0.0001,0.11322249661459298,0.8732687542245547,0.24673264879521314,0.7744399801065842,0.8707050605033337
153,0.0001,0.1112253987764726,0.8753406370165312,0.2234687187322756,0.7916339867609695,0.8818228599232443
154,0.0001,0.09860708124813486,0.8911057056640864,0.1757340950936806,0.8162141742066615,0.8976878049336515
155,0.0001,0.10992372542863986,0.874595337176533,0.24000320638098369,0.7646663842767232,0.8650195103969632
156,0.0001,0.10548513797951527,0.8794192379236626,0.20505248046502833,0.7928872614699551,0.8831421222606137
157,0.0001,0.10598071609608463,0.8801447003590975,0.2634075259774681,0.7371275377571428,0.844753227572176
158,0.0001,0.10767854566945405,0.8824326097500308,0.18563401686951397,0.8156697161277456,0.8975512319348463
159,0.0001,0.11407383671793782,0.87403549825255,0.2968590375853748,0.7322984002253575,0.8429721036064491
160,0.0001,0.10113713426179573,0.885285803845603,0.20542222636986554,0.8097702141790826,0.8939657506991356
161,0.0001,0.10612729350562955,0.8816834261935564,0.2527615991307468,0.7637490009271874,0.862099358479626
162,0.0001,0.11725601095889436,0.8644634058034975,0.19845472651768506,0.8089395934013738,0.8926868235373968
163,0.0001,0.10451308460753472,0.8820321226692326,0.2512107402449701,0.7725735675840432,0.8688049575928529
164,0.0001,0.09809250476174668,0.8919313814167121,0.21207835010396756,0.8093732637570564,0.8926126065608615
165,0.0001,0.11695302112913522,0.8705224857896481,0.24311447591801,0.7656889762703943,0.8643535941503552
166,0.0001,0.11741829877261256,0.8652051966549221,0.19964394227760593,0.8130218916110459,0.8949015942095674
167,0.0001,0.10720983440758752,0.8884326216375993,0.19024800212402654,0.8176439787362094,0.8982133499690894
168,0.0001,0.09131669332502318,0.896541159190642,0.253821915969616,0.7595477309113533,0.8592597319267299
169,0.0001,0.09600964811493139,0.8944523266015721,0.2445812964342474,0.7727738400204364,0.8671936060854454
170,0.0001,0.09648750215524533,0.8890800121998647,0.18881709522348109,0.8298265667071845,0.9059378965616163
171,0.0001,0.09949721585287423,0.8865515869305463,0.2995016196878945,0.7149780232732511,0.8293153716991337
172,0.0001,0.095595689948465,0.892133331519881,0.19816947201403176,0.8140056004020274,0.896211898235038
173,0.0001,0.10285159927166876,0.8858414317342427,0.18946495627969262,0.8264091597031077,0.903813587397717
174,0.0001,0.1005247205984397,0.8840179611858598,0.19431055706690967,0.8215943547020108,0.9013513126223838
175,0.0001,0.09411282416005604,0.8942055171704184,0.1967387771218773,0.8307281943894363,0.9060630778296649
176,0.0001,0.0989726903375055,0.8891602108823872,0.23782889920521558,0.7974751439999044,0.8853979340320389
177,0.0001,0.09287432978143458,0.8936499027555033,0.22115462727662993,0.8038614277592694,0.8901200672877155
178,0.0001,0.09269487247115275,0.8933743354727173,0.21857033270161327,0.7951153209802002,0.8846931963163248
179,0.0001,0.09764581979786763,0.8888667221102313,0.18279118254417326,0.8340032794799657,0.9085523862450939
180,0.0001,0.0883184914461902,0.9010970346266406,0.21555885224322963,0.8017900087424827,0.8879635188163825
181,0.0001,0.08530710252826332,0.9018567729477592,0.20847632923746498,0.8097101383344708,0.8934490310219537
182,0.0001,0.09791443533584719,0.8909288871042086,0.22147999837146543,0.783046915143987,0.8759264295126653
183,0.0001,0.09432178839552598,0.8936776656413151,0.3535231802521682,0.6757195627416548,0.7997786170587242
184,0.0001,0.09234521244881583,0.8954381481015755,0.1974258461618811,0.8148925541584096,0.8966406980834375
185,0.0001,0.09364696439416682,0.8917722312491395,0.18957764152588882,0.8219046173998588,0.9010504915796033
186,0.0001,0.0942237214719663,0.8937256801567149,0.21820390175997725,0.8010377934584292,0.8885828469575412
187,0.0001,0.12912637184633582,0.8513400894090434,0.2557854952850962,0.7522252847954206,0.8558248115710474
188,0.0001,0.1082695017828316,0.8758404889902203,0.35989309423338106,0.6749696584539003,0.7961012736943076
189,0.0001,0.09781048819422722,0.8879608311233472,0.1812594663806078,0.8292804037490572,0.9052792438971157
190,0.0001,0.08558881124023532,0.9000063491831687,0.21573293911732308,0.7968976238567331,0.8855568332855923
191,0.0001,0.08633370215042693,0.9002170367722951,0.19978758765429985,0.808816302317134,0.8933042533151767
192,0.0001,0.09140331884388064,0.8945555463087679,0.21770690514789365,0.7977525892556309,0.8860387527689897
193,0.0001,0.09250058404734877,0.894351004728632,0.18913619959257483,0.8185144604297201,0.899142230215655
194,0.0001,0.08078858976969953,0.9073546254142418,0.19473620183099577,0.8100081287642281,0.8938446261474638
195,0.0001,0.08408531320632481,0.9006197928843024,0.21547523940481791,0.7986435563080763,0.8860515981083118
196,0.0001,0.08496264398830836,0.900197128150233,0.1814979230000721,0.8237911643908756,0.9019085468144225
197,0.0001,0.0909942521057168,0.9010648455161346,0.22280495631985547,0.8006465680973535,0.886224399907933
198,0.0001,0.08172202995810353,0.9041235949537066,0.19944294099885274,0.8138489158945628,0.8939776745056466
199,0.0001,0.08308458902308198,0.9051965286874752,0.16454006428641033,0.8412531984372493,0.912891489083539
200,0.0001,0.07921988767434339,0.9103551507043037,0.20943371745629039,0.8053634535405942,0.8885473041690497
201,0.0001,0.0888812281191349,0.9018518957477104,0.17051777316302788,0.8383363472705734,0.9109605580443018
202,0.0001,0.0800812659693546,0.909806632990466,0.1661742450745125,0.8441052775149729,0.9142383443927117
203,0.0001,0.07587654467244617,0.9119987035271412,0.19801451859435415,0.8318531878410874,0.907014143948083
204,0.0001,0.08676177941140581,0.8989030147789968,0.20989192961677303,0.8095390165994901,0.892282859626131
205,0.0001,0.07985397257277223,0.9063948633103002,0.19477068602554198,0.8238548928143924,0.9022942771103345
206,0.0001,0.0762790129443661,0.9116401588634236,0.18335228722269942,0.8413909170232634,0.9130889574012524
207,0.0001,0.0790134858889658,0.9095881498378939,0.17799038567194125,0.8399858411951152,0.9120611712735651
208,0.0001,0.08247937463590356,0.9035119543747098,0.27743173033241336,0.7582870448872212,0.8569022347443841
209,0.0001,0.08212686836963794,0.9043771326172445,0.2165930401988146,0.8084865008852223,0.8914089665715609
210,0.0001,0.08108694179624808,0.906843205546903,0.19976597345941435,0.819568693539485,0.8998062764447617
211,0.0001,0.08669257133466299,0.8977768912068876,0.200679523673484,0.8347892311350317,0.9090830753665866
212,0.0001,0.08145040243131216,0.9045865112361267,0.2704507660090439,0.7659808144550404,0.8654906552714668
213,0.0001,0.08174157484633024,0.9054053106556812,0.23250120393628995,0.7790808601862215,0.872204885957517
214,0.0001,0.0889420796368943,0.8942774894461731,0.2132933372404517,0.8076084041130838,0.8915290441997311
215,0.0001,0.08088389399354576,0.9059911550141034,0.1799234888417934,0.8391600826912139,0.9117841132661267
216,0.0001,0.07351797910743073,0.9127063013693714,0.19677232872179853,0.8183259578436924,0.898495177536111
217,0.0001,0.06972774551784405,0.9211212340914734,0.20411365158189604,0.8158577662317137,0.8957942674124424
218,0.0001,0.06989983127253954,0.9195219267487776,0.1907270427157239,0.8185060394776955,0.8991485275474022
219,0.0001,0.07314787634083482,0.9140633065182534,0.24233895637155548,0.7882145150823515,0.880875584163203
220,0.0001,0.08830802490720983,0.8985786580695023,0.22879441282371196,0.7784835826327363,0.8729308882221708
221,0.0001,0.08287096267840902,0.8995812214474791,0.19109604029151483,0.8281436201350107,0.9045072443797326
222,0.0001,0.07170491409106333,0.916736515178554,0.17584454722520781,0.8327257049472244,0.9071049548338783
223,0.0001,0.0747637531307877,0.9104239941271628,0.25269798607361027,0.7628013154372821,0.860980462477381
224,0.0001,0.07369947518970145,0.9150186919723894,0.2169394972847729,0.8143935213493367,0.8960394236503365
225,0.0001,0.079942451393018,0.9069344114576384,0.18788452210222803,0.8298249660082937,0.9058572615719027
226,0.0001,0.07183065271524132,0.9166379667122666,0.18892857190070114,0.8402255720259431,0.9124309886823858
227,0.0001,0.0680491181059939,0.9194321865030796,0.18099597120672706,0.8371473547913574,0.9097735891851197
228,0.0001,0.07529822926296563,0.9146601999953121,0.333243449529012,0.6967334272708143,0.8110928493023897
229,0.0001,0.07541783795249267,0.905915600118183,0.2077438414581423,0.814446755872429,0.8962547790602908
230,0.0001,0.07331554310732201,0.9189477459404592,0.21063456932703653,0.8258856065556218,0.9036508063353871
231,0.0001,0.0676414252671062,0.921185154591114,0.18147806689991214,0.8313548172999703,0.9069305189924475
232,0.0001,0.07251750922105352,0.9184032440075268,0.19633803304617967,0.8176069889464954,0.8984703296046813
233,0.0001,0.06701281367511046,0.921225231019875,0.18428875372661807,0.8352549273486632,0.9090219163584619
234,0.0001,0.06695233841167121,0.9227904757941342,0.1866774130158308,0.831603956546118,0.9070227246602286
235,0.0001,0.06735807797703587,0.9201005949081594,0.1931063971383785,0.8284859514811846,0.904909013350068
236,0.0001,0.06758100740977975,0.9249271085530953,0.32991022404616444,0.7070395534944319,0.8263405700921733
237,0.0001,0.0919034309440949,0.8941564536664246,0.22446802888459305,0.7892921392225614,0.8799458475534342
238,0.0001,0.08606397647593843,0.8976153076197537,0.2632993133814354,0.7587275048332679,0.8601900241194832
239,0.0001,0.1062391778362579,0.886899255355817,0.1971031749636177,0.8135503033658972,0.8956794635431992
240,0.0001,0.07875111051758782,0.9094354443092905,0.20020769693987156,0.8091806811651082,0.8934303738739803
241,0.0001,0.07037743840549814,0.9193625349076417,0.1929259864779992,0.8116210910283238,0.8938542844316745
242,0.0001,0.06745366648328109,0.9196303170645554,0.17241797044994386,0.8421953650438815,0.9134872024838434
243,0.0001,0.07022075342838882,0.9205241210640722,0.17578435513546797,0.8362649852561358,0.9097494303172745
244,0.0001,0.06962460334428021,0.9204533899601753,0.16991432398799958,0.8422108869094476,0.9133438322779142
245,0.0001,0.06568905442464547,0.9215710052934056,0.15695121745026208,0.8502963200785746,0.9182816774321628
246,0.0001,0.0662140036459829,0.9231507079357871,0.18793931288447807,0.8252112202463141,0.9028344418968547
247,0.0001,0.06670560303037285,0.9219977079831031,0.18492564801278152,0.8276505175820469,0.9044142106475245
248,0.0001,0.06770997286820021,0.9205014833198975,0.19017985093642056,0.8158322478098543,0.8956021354523314
249,0.0001,0.06477584738711842,0.9226957553045793,0.15599512060483298,0.8485613566136525,0.9171617633272515
250,0.0001,0.06506616280215685,0.9244879974048118,0.1709418719013532,0.8413271166417996,0.9127116968781435
251,0.0001,0.06653892279404108,0.9219609245354591,0.19050264758307758,0.8248482639593513,0.9026571351181583
252,0.0001,0.07042993611243904,0.919214663237241,0.17516209681828818,0.8327707349834776,0.9077182500086417
253,0.0001,0.06795137711480016,0.923133800619711,0.17239268354284085,0.8338323078242625,0.9084418432745884
254,0.0001,0.06821620409361652,0.9192690897847274,0.1694781983165237,0.8431604739652184,0.9139357732303551
255,0.0001,0.06791834881315466,0.9196567666006608,0.2148198907574018,0.800443155482212,0.8844532291260441
256,0.0001,0.06589942431596459,0.9211890584456479,0.19648563222793058,0.815355308111675,0.8960261049410784
257,0.0001,0.06802345732929277,0.9196909753334385,0.2132071370516366,0.7967363705610458,0.8823479499731992
258,0.0001,0.0645759745088757,0.9246048986010857,0.18550630737610949,0.8199736888197536,0.8992943688995397
259,0.0001,0.061449368285839676,0.9267179283292261,0.1558643045221887,0.853386880920808,0.920230750122863
260,0.0001,0.06287943932120918,0.9280151931688561,0.18070633739717606,0.8213339748765301,0.8994442194543316
261,0.0001,0.06626227821727268,0.9209823175770301,0.19997262821449496,0.8130084102534826,0.8948596279408827
262,0.0001,0.0633206701547396,0.9252344099303142,0.17165289831355335,0.8423625354176438,0.9139063419556375
263,0.0001,0.06704456133187794,0.9229738943912351,0.1786235855604575,0.8290149580635134,0.9051546593942549
264,0.0001,0.06212177329131814,0.927998945191622,0.17394479527706053,0.838454537931578,0.9106551259537572
265,0.0001,0.06277784998299646,0.9253842996239736,0.1859860071321813,0.8222491793372602,0.9009107838228735
266,0.0001,0.06514104993128386,0.9219041737835948,0.20874642701895257,0.8158257981030529,0.8974804664976312
267,0.0001,0.06480570595528258,0.9206494202661016,0.17326837935583378,0.8318921416032791,0.9068727433867296
268,0.0001,0.05934506905127744,0.9283190389838337,0.17853984151913868,0.8323974840729964,0.907449658034895
269,0.0001,0.06336293094715134,0.927203462827067,0.17756117238261834,0.8294992053694958,0.9059571146260617
